Cliente,Producto,SKU,Fecha de creación (PST),Estado de la suscripción,Plan de pago,Fecha de renovación (PST),Licencias asignadas,Licencias compradas,ID único de cliente,ID de Cloud Identity,ID de aprovisionamiento
inscamarles.cat,Google Workspace,Google Workspace for Education Fundamentals,20 de enero de 2021,Activa,Free Plan,-,0,2000000,SLTo8I7iQbOOlg,C0105nsj1,2394079108
inscampsblancs.cat,-,-,-,-,-,-,0,0,SHkgNt0PbEXdLy,C03zlwt0w,-
inscanoriac.cat,-,-,-,-,-,-,0,0,S311W3L64d8wDJ,C01ghf12j,-
inscanperiquet.cat,Google Workspace,Google Workspace for Education Fundamentals,20 de enero de 2021,Activa,Free Plan,-,0,2000000,Su5gyfEHTzha3Y,C03s6mond,2394496457
inscanroca.com,Google Workspace,Google Workspace for Education Fundamentals,12 de enero de 2021,Activa,Free Plan,-,0,2000000,Sqjiqbb4QuVemZ,C047c2vrd,2365674450
inscanvilumara.cat,Google Workspace,Google Workspace for Education Fundamentals,23 de febrero de 2021,Activa,Free Plan,-,0,2000000,Sjk2UdPJh0axLc,C01rcgyr8,2524642568
inscapnorfeu.cat,-,-,-,-,-,-,0,0,S9gT9ST4ohMAC2,C04a31wcr,-
inscastelltemplers.cat,Google Workspace,Google Workspace for Education Fundamentals,7 de diciembre de 2020,Activa,Free Plan,-,0,2000000,SDzOwTFkLzphvw,C02ntdin1,2261501057
inscavallbernat.cat,Google Workspace,Google Workspace for Education Fundamentals,19 de enero de 2021,Activa,Free Plan,-,0,2000000,SGBszo1RJH3wNE,C03g9x17j,2391830605
inscollbato.cat,Google Workspace,Google Workspace for Education Fundamentals,1 de diciembre de 2020,Activa,Free Plan,-,0,2000000,S9vUkbIgyjtCfS,C04hc7tzj,2224997070
insdertosa.cat,Google Workspace,Google Workspace for Education Fundamentals,19 de enero de 2021,Activa,Free Plan,-,0,2000000,SzXlqq5OiWP8hU,C02nhp6ol,2391818891
insdespuig.cat,Google Workspace,Google Workspace for Education Fundamentals,25 de enero de 2021,Activa,Free Plan,-,0,2000000,S8l6G4Wc0DhMzJ,C01yobiwf,2411325933
insdetordera.cat,Google Workspace,Google Workspace for Education Fundamentals,29 de enero de 2021,Activa,Free Plan,-,0,2000000,Sc1AQGmRWH9hge,C04bw94i6,2427761240
insdrpuigvert.org,Google Workspace,Google Workspace for Education Fundamentals,1 de diciembre de 2020,Activa,Free Plan,-,0,2000000,SuXbXT88mmUTGZ,C017voilm,2228595499
inselbruc.org,Google Workspace,Google Workspace for Education Fundamentals,27 de enero de 2021,Activa,Free Plan,-,0,2000000,S0oYxqAMJ9yaSD,C0413jt9p,2419990304
insernestlluch.cat,Google Workspace,Google Workspace for Education Fundamentals,12 de noviembre de 2020,Activa,Free Plan,-,0,2000000,SdiEXynoElWARY,C00jmyz2h,2170315295
insespriu.cat,Google Workspace,Google Workspace for Education Fundamentals,3 de mayo de 2022,Activa,Free Plan,-,0,2000000,SVNG03gTRmJFtK,C03myqk9o,3812384117
insestany.cat,Google Workspace,Google Workspace for Education Fundamentals,1 de diciembre de 2020,Activa,Free Plan,-,0,2000000,SRlGfIT1vfN2Ze,C039nocxc,2228532964
insfedericamontseny.cat,Google Workspace,Google Workspace for Education Fundamentals,7 de diciembre de 2020,Activa,Free Plan,-,0,2000000,SQHDSXKWI3BjAF,C039jxawb,2261486970
insfortpius.cat,Google Workspace,Google Workspace for Education Fundamentals,19 de enero de 2021,Activa,Free Plan,-,0,2000000,S9RrpQgivIet0R,C014uqxfh,2391622334
insfredericmarti.cat,Google Workspace,Google Workspace for Education Fundamentals,27 de enero de 2021,Activa,Free Plan,-,0,2000000,SHvSTROT1dHlJT,C019xma8p,2420022078
insinfanta.cat,Google Workspace,Google Workspace for Education Fundamentals,7 de diciembre de 2020,Activa,Free Plan,-,0,2000000,ScJRbV6Gcn5PXw,C00uwcyen,2261430958
insjoanamigo.cat,Google Workspace,Google Workspace for Education Fundamentals,25 de enero de 2021,Activa,Free Plan,-,0,2000000,Sa27DUlyzoJoYl,C015vw4yc,2411401939
insjonqueres.cat,Google Workspace,Google Workspace for Education Fundamentals,19 de enero de 2021,Activa,Free Plan,-,0,2000000,SxhMMh8X6omLuA,C047dgsb3,2391618584
insjuliaminguell.net,Google Workspace,Google Workspace for Education Fundamentals,7 de diciembre de 2020,Activa,Free Plan,-,0,2000000,Sd1fz2femKOz4N,C03scwu0a,2261612629
inslarboc.cat,Google Workspace,Google Workspace for Education Fundamentals,12 de noviembre de 2020,Activa,Free Plan,-,0,2000000,SeFGYGEnZsRisx,C013zilz9,2170456743
inslavall.cat,Google Workspace,Google Workspace for Education Fundamentals,14 de enero de 2021,Activa,Free Plan,-,0,2000000,SRGBcqxDfXQWne,C017w9x6j,2372456346
inslc.cat,-,-,-,-,-,-,0,0,SFs7GNRUJwrD7O,C031hvvr9,-
inslesmarines.net,Google Workspace,Google Workspace for Education Fundamentals,12 de enero de 2021,Activa,Free Plan,-,0,2000000,SoH1WKvxqpPmI1,C01wby22t,2365222461
insmartidot.cat,Google Workspace,Google Workspace for Education Fundamentals,1 de diciembre de 2020,Activa,Free Plan,-,0,2000000,SsTlcWYY8yiFlj,C04jjoo4b,2228598124
insmontserratroig.cat,Google Workspace,Google Workspace for Education Fundamentals,27 de enero de 2021,Activa,Free Plan,-,0,2000000,SCLvPtGPXIeqg3,C014bq9ds,2419949101
insmontsoriu.cat,-,-,-,-,-,-,0,0,SVsN2KDknhG5dC,C0181eymj,-
insmonturiol.cat,Google Workspace,Google Workspace for Education Fundamentals,20 de noviembre de 2020,Activa,Free Plan,-,0,2000000,SYVsoz2e0BCdK2,C042hejsf,2194181799
insnavarcles.cat,-,-,-,-,-,-,0,0,SHegACY6GA8GQm,C014jh1ru,-
insolimpia.cat,-,-,-,-,-,-,0,0,SXWzmmRLwtTMfE,C016n1mc1,-
inspereborrell.cat,Google Workspace,Google Workspace for Education Fundamentals,8 de febrero de 2021,Activa,Free Plan,-,0,2000000,SBAPEqxjwKxqNm,C02u4ewlz,2465609012
inspineda.com,-,-,-,-,-,-,0,0,SPisbJKLWVMSFq,C00rqaxmw,-
inspuig-reig.cat,Google Workspace,Google Workspace for Education Fundamentals,20 de enero de 2021,Activa,Free Plan,-,0,2000000,SWThLChRR3kyWp,C03gxghjl,2394499165
insquercus.cat,Google Workspace,Google Workspace for Education Fundamentals,12 de noviembre de 2020,Activa,Free Plan,-,0,2000000,Sc8W3z2UB4FRIQ,C03iea7eh,2170596512
insramoncoll.cat,Google Workspace,Google Workspace for Education Fundamentals,17 de noviembre de 2020,Activa,Free Plan,-,0,2000000,SkapQhI2IdTBrZ,C00gzi3dz,2182831611
insrdt.cat,Google Workspace,Google Workspace for Education Fundamentals,20 de enero de 2021,Activa,Free Plan,-,0,2000000,SlqHIHRI34Sffj,C04a2lnx3,2394410564
inssalvadorsunyer.cat,Google Workspace,Google Workspace for Education Fundamentals,20 de enero de 2021,Activa,Free Plan,-,0,2000000,SZSXWoz4Y50dzr,C03r1m7c1,2393934788
instarradell.cat,Google Workspace,Google Workspace for Education Fundamentals,13 de noviembre de 2020,Activa,Free Plan,-,0,2000000,SPNqjOudXBiE2w,C02rjmqew,2172387235
institorrelles.com,Google Workspace,Google Workspace for Education Fundamentals,13 de enero de 2021,Activa,Free Plan,-,0,2000000,SiY4bq8bw3GPhn,C00neto8h,2369941447
institut22.cat,Google Workspace,Google Workspace for Education Fundamentals,29 de mayo de 2022,Activa,Free Plan,-,0,2000000,SsONmzAOek5079,C03d7uc5l,3906092931
institut9.cat,Google Workspace,Google Workspace for Education Fundamentals,13 de enero de 2021,Activa,Free Plan,-,0,2000000,S4m6A7aFQV7vPk,C01ykz1hk,2368051565
institutarnaucadell.cat,Google Workspace,Google Workspace for Education Fundamentals,1 de diciembre de 2020,Activa,Free Plan,-,0,2000000,SynGXIgl3L6SKa,C02gu1r8z,2228213394
institutblancadanjou.cat,-,-,-,-,-,-,0,0,Sv53obynG7wnoM,C029z4blk,-
institutbroggi.org,Google Workspace,Google Workspace for Education Fundamentals,1 de diciembre de 2020,Activa,Free Plan,-,0,2000000,ShwgBLoziJC7R6,C03vo0rwn,2228615725
institutcampalans.net,Google Workspace,Google Workspace for Education Fundamentals,19 de enero de 2021,Activa,Free Plan,-,0,2000000,S16Nml92635xAX,C00mjrsxb,2391700135
institutcubelles.cat,-,-,-,-,-,-,0,0,SDXCeyIUJI9WJY,C015emg3p,-
institutdecanet.cat,Google Workspace,Google Workspace for Education Fundamentals,25 de enero de 2021,Activa,Free Plan,-,0,2000000,SkLzRgEAyqvaWZ,C01gamn08,2411927186
institutdeconstanti.cat,Google Workspace,Google Workspace for Education Fundamentals,14 de enero de 2021,Activa,Free Plan,-,0,2000000,SMWwTrZ169kwrn,C04g0v5m0,2372630809
institutdemasquefa.cat,Google Workspace,Google Workspace for Education Fundamentals,14 de noviembre de 2020,Activa,Free Plan,-,0,2000000,SvsMWTygZyxcjN,C04cifvam,2174852565
institutdenautica.barcelona,Google Workspace,Google Workspace for Education Fundamentals,20 de noviembre de 2020,Activa,Free Plan,-,0,2000000,SvjxYsPiCrSOav,C03e4lv9z,2194590248
instituteduardfontsere.cat,Google Workspace,Google Workspace for Education Fundamentals,2 de diciembre de 2020,Activa,Free Plan,-,0,2000000,SwKKd81kVWa9xg,C00yk0mkc,2233141339
institutescoladelprat.com,Google Workspace,Google Workspace for Education Fundamentals,20 de enero de 2021,Activa,Free Plan,-,0,2000000,SWNUZybTCdF5HM,C032um1ch,2394268699
institutescolagavamar.cat,Google Workspace,Google Workspace for Education Fundamentals,13 de enero de 2021,Activa,Free Plan,-,0,2000000,S7cD0wx9Mn1R3B,C04cfv5np,2369946895
institutescolalloretdemar.cat,Google Workspace,Google Workspace for Education Fundamentals,12 de enero de 2021,Activa,Free Plan,-,0,2000000,SL877O16xRrrku,C02reika8,2365589913
institutgorgs.cat,Google Workspace,Google Workspace for Education Fundamentals,20 de enero de 2021,Activa,Free Plan,-,0,2000000,S8wUXt7f2x21Tu,C04l048lg,2393508239
institutlatalaia.cat,-,-,-,-,-,-,0,0,Sx99fNzDx9GiTt,C03cgnzem,-
institutmarina.cat,Google Workspace,Google Workspace for Education Fundamentals,19 de enero de 2021,Activa,Free Plan,-,0,2000000,SroKNOcFxL5c4W,C03dp6yu3,2391520339
institutmartamata.cat,Google Workspace,Google Workspace for Education Fundamentals,25 de enero de 2021,Activa,Free Plan,-,0,2000000,SGb91JmTRxYSre,C02hy2a3a,2411371154
institutmatadepera.cat,Google Workspace,Google Workspace for Education Fundamentals,20 de enero de 2021,Activa,Free Plan,-,0,2000000,S9ow4cHZ8HNb4A,C01k3txbz,2394466067
institutmediterrania.com,Google Workspace,Google Workspace for Education Fundamentals,1 de diciembre de 2020,Activa,Free Plan,-,0,2000000,SZyceZsJAj5r7m,C0114pua0,2228473944
institutmestres.com,Google Workspace,Google Workspace for Education Fundamentals,2 de diciembre de 2020,Activa,Free Plan,-,0,2000000,SIHqoqHPoiaOdY,C021k5zui,2233018024
institutmontpedros.cat,Google Workspace,Google Workspace for Education Fundamentals,20 de enero de 2021,Activa,Free Plan,-,0,2000000,S0KAxyMrXjpszX,C01oqb7n4,2394516010
institutmvm.cat,-,-,-,-,-,-,0,0,SV7gclR5Q0vLSX,C02burxyd,-
institutneuscatala.cat,Google Workspace,Google Workspace for Education Fundamentals,13 de enero de 2021,Activa,Free Plan,-,0,2000000,SkeIPVcnkQA5gI,C02xs5ajl,2367790516
institutpladelesmoreres.cat,Google Workspace,Google Workspace for Education Fundamentals,13 de enero de 2021,Activa,Free Plan,-,0,2000000,SyQqoEw6Ds4I8p,C00ivm9wc,2369194185
institutpobladesegur.net,Google Workspace,Google Workspace for Education Fundamentals,2 de diciembre de 2020,Activa,Free Plan,-,0,2000000,SQ1CBAkLvYkmwz,C02qj822r,2232954327
institutpolinya.com,Google Workspace,Google Workspace for Education Fundamentals,25 de enero de 2021,Activa,Free Plan,-,0,2000000,SlIx7iGij07k22,C02p3swu8,2411600032
institutsantpol.cat,Google Workspace,Google Workspace for Education Fundamentals,7 de diciembre de 2020,Activa,Free Plan,-,0,2000000,Sz2sf5UZl51E1D,C00jpl2dk,2261422838
institutterraalta.cat,Google Workspace,Google Workspace for Education Fundamentals,27 de enero de 2021,Activa,Free Plan,-,0,2000000,So67gcWArSbdO3,C00ik26gx,2419857369
institutulldecona.cat,Google Workspace,Google Workspace for Education Fundamentals,18 de enero de 2021,Activa,Free Plan,-,0,2000000,SAnyE9b6yHZKHh,C03qv5ia5,2386126697
institutvalles.cat,-,-,-,-,-,-,0,0,SbRQcd48A3ZgEj,C04l3onbx,-
institutverdaguer.cat,-,-,-,-,-,-,0,0,SI776TycbUZfOq,C02dj2ma2,-
institutvidreres.cat,Google Workspace,Google Workspace for Education Fundamentals,20 de enero de 2021,Activa,Free Plan,-,0,2000000,SJ08TeCOW7k16O,C01p3bmhy,2394223506
institutviladomat.cat,-,-,-,-,-,-,0,0,SPhmCyFC49UudP,C038r5ls2,-
institutvilanova.cat,Google Workspace,Google Workspace for Education Fundamentals,7 de diciembre de 2020,Activa,Free Plan,-,0,2000000,Sn9QfUon0u6KpE,C03fpv11c,2261706892
institutxaloc.com,Google Workspace,Google Workspace for Education Fundamentals,20 de enero de 2021,Activa,Free Plan,-,0,2000000,Sw7zkzXsU3dJ7o,C02q3rlf8,2394206467
institutxxvolimpiada.cat,-,-,-,-,-,-,0,0,SJlqO4OpvBhHJA,C04f7b9fv,-
instorrasibages.cat,Google Workspace,Google Workspace for Education Fundamentals,11 de diciembre de 2020,Activa,Free Plan,-,0,2000000,SnRLUUi4sH6frb,C01dtb5w4,2278627763
instorreforta.com,Google Workspace,Google Workspace for Education Fundamentals,14 de enero de 2021,Activa,Free Plan,-,0,2000000,SlaVpc4jj6EWz2,C03298c4f,2372585369
instorrentdelsalous.cat,Google Workspace,Google Workspace for Education Fundamentals,1 de diciembre de 2020,Activa,Free Plan,-,0,2000000,SU9JUor2uN7prT,C02qbpcu5,2228412619
insvallbona.cat,Google Workspace,Google Workspace for Education Fundamentals,19 de enero de 2021,Activa,Free Plan,-,0,2000000,S0bEnqb5QFqbnw,C03sd4rbm,2391862401
insviladegracia.cat,-,-,-,-,-,-,0,0,SMUA49wFUYSDta,C00h24run,-
insvinyet.net,Google Workspace,Google Workspace for Education Fundamentals,25 de enero de 2021,Activa,Free Plan,-,0,2000000,SdvSogBd0HpJ5U,C01claxgs,2411652499
intermunicipal.com,Google Workspace,Google Workspace for Education Fundamentals,25 de enero de 2021,Activa,Free Plan,-,0,2000000,SFJRSmGiec0a8G,C03c5i9co,2411339740
iperaire.cat,Google Workspace,Google Workspace for Education Fundamentals,21 de diciembre de 2021,Activa,Free Plan,-,0,2000000,SRCAx7RtTyM1k1,C01gld24p,3409727785
isaacperal.cat,Google Workspace,Google Workspace for Education Fundamentals,1 de diciembre de 2021,Activa,Free Plan,-,0,2000000,S1aE6Xvyaeaa7u,C01p1m1n1,3351973039
isabelbesora.cat,Google Workspace,Google Workspace for Education Fundamentals,1 de diciembre de 2021,Activa,Free Plan,-,0,2000000,SFEKXvDjTiW71x,C0161y3fs,3352062603
isantaeugenia.cat,Google Workspace,Google Workspace for Education Fundamentals,25 de enero de 2021,Activa,Free Plan,-,0,2000000,SMp84O7zs7Uv1G,C00zj3gqf,2411399133
isq.cat,Google Workspace,Google Workspace for Education Fundamentals,15 de septiembre de 2022,Activa,Free Plan,-,0,2000000,SrviRFp5ILX10U,C02vbxvcl,4405882002
j23escoles.cat,Google Workspace,Google Workspace for Education Fundamentals,22 de noviembre de 2021,Activa,Free Plan,-,0,2000000,SP9zPlKjTB8JCC,C00o418vc,3326135987
jbalmesprat.cat,Google Workspace,Google Workspace for Education Fundamentals,1 de diciembre de 2021,Activa,Free Plan,-,0,2000000,SPV0haK4JLNVJt,C00yi98px,3351949927
jbaltaielias.com,Google Workspace,Google Workspace for Education Fundamentals,23 de noviembre de 2021,Activa,Free Plan,-,0,2000000,Sdb1DQP8rbAcDs,C0275iy5n,3328160904
jmaragall.cat,Google Workspace,Google Workspace for Education Fundamentals,3 de diciembre de 2021,Activa,Free Plan,-,0,2000000,SC8j1cpj8O9jJL,C026wj5t4,3358413579
jmaragallrubi.cat,Google Workspace,Google Workspace for Education Fundamentals,22 de noviembre de 2021,Activa,Free Plan,-,0,2000000,ScPX0TyqT3YPNd,C00zcup1t,3325795401
jmaragallsabadell.cat,Google Workspace,Google Workspace for Education Fundamentals,22 de noviembre de 2021,Activa,Free Plan,-,0,2000000,SJYjJ9Vwq2HrVM,C02nxzo1m,3326147770
joanllongueras.cat,Google Workspace,Google Workspace for Education Fundamentals,22 de noviembre de 2021,Activa,Free Plan,-,0,2000000,Sb0cL2g6yX4mEN,C013i6wwa,3325338353
joanmaragallescola.cat,Google Workspace,Google Workspace for Education Fundamentals,22 de noviembre de 2021,Activa,Free Plan,-,0,2000000,SWDk3fqz3gR8R8,C02x22l4g,3326100691
joanpalanencs.cat,Google Workspace,Google Workspace for Education Fundamentals,1 de diciembre de 2021,Activa,Free Plan,-,0,2000000,SPqq7Q4g1VcJKw,C016a38gk,3351997119
joanperich.cat,Google Workspace,Google Workspace for Education Fundamentals,24 de noviembre de 2021,Activa,Free Plan,-,0,2000000,Sz1RRFWnKrOA9r,C04hnmahu,3330826231
joaquimruyra.cat,Google Workspace,Google Workspace for Education Fundamentals,22 de noviembre de 2021,Activa,Free Plan,-,0,2000000,S35HM3yMTWkklN,C02s76tcn,3325632640
jocdelabola.cat,Google Workspace,Google Workspace for Education Fundamentals,8 de diciembre de 2021,Activa,Free Plan,-,0,2000000,S0gNOEvRRIruKE,C00h5b9x0,3375362583
jor.cat,Google Workspace,Google Workspace for Education Fundamentals,22 de noviembre de 2021,Activa,Free Plan,-,0,2000000,SZOpKGW21QL24o,C04ctdizj,3325966262
josepboada.cat,Google Workspace,Google Workspace for Education Fundamentals,23 de noviembre de 2021,Activa,Free Plan,-,0,2000000,SogGD3GiYWpR7G,C01pxmajw,3329412483
josepferra.com,Google Workspace,Google Workspace for Education Fundamentals,22 de noviembre de 2021,Activa,Free Plan,-,0,2000000,SSts0N2u4NJvBj,C028op6vb,3326047492
josepmontserrat.org,Google Workspace,Google Workspace for Education Fundamentals,1 de diciembre de 2021,Activa,Free Plan,-,0,2000000,SPVyWjThdLiuyZ,C02au10tp,3354272528
jpenuelas.com,Google Workspace,Google Workspace for Education Fundamentals,1 de diciembre de 2021,Activa,Free Plan,-,0,2000000,SOGnAn7TBTT227,C03lcv073,3352084716
jrjmartorell.com,Google Workspace,Google Workspace for Education Fundamentals,16 de diciembre de 2021,Activa,Free Plan,-,0,2000000,SZpzNh4aEKONjX,C038q0py7,3400278681
jruyrablanes.es,Google Workspace,Google Workspace for Education Fundamentals,1 de diciembre de 2021,Activa,Free Plan,-,0,2000000,SJ7QTuSzfzOHMf,C04357azt,3354801300
jverdaguer.cat,Google Workspace,Google Workspace for Education Fundamentals,23 de noviembre de 2021,Activa,Free Plan,-,0,2000000,SxB7XV3Gq2RPKx,C02fda06g,3327885692
jverdaguer.com,-,-,-,-,-,-,0,0,SCaTPMTjcPGA1i,C01po3kp0,-
labeducaciodigital.com,Google Workspace,Google Workspace for Education Fundamentals,10 de noviembre de 2020,Suspendida,Trial Plan,-,0,1000000,Sd8ntG73VJEaGz,C00ifdykn,2161880966
labenaula.cat,Google Workspace,Google Workspace for Education Fundamentals,15 de diciembre de 2021,Activa,Free Plan,-,0,2000000,Sy2Mx5vnvHO9uT,C02ot1ku5,3394924474
lacanaleta.cat,Google Workspace,Google Workspace for Education Fundamentals,22 de noviembre de 2021,Activa,Free Plan,-,0,2000000,Sfw7cK2voTGJn7,C03gnmjdx,3326158171
lacetania.cat,Google Workspace,Google Workspace for Education Fundamentals,20 de enero de 2021,Activa,Free Plan,-,0,2000000,SlFCj3CkgGzybJ,C00kepdjl,2394109810
lanaspagiralt.com,Google Workspace,Google Workspace for Education Fundamentals,22 de noviembre de 2021,Activa,Free Plan,-,0,2000000,SR2o5Jv8F7yxYf,C012lhyfw,3325919198
laparellada.cat,Google Workspace,Google Workspace for Education Fundamentals,22 de noviembre de 2021,Activa,Free Plan,-,0,2000000,SeD2cZuCABOd4O,C03bcs8q6,3325972613
lasiniavic.cat,Google Workspace,Google Workspace for Education Fundamentals,22 de noviembre de 2021,Activa,Free Plan,-,0,2000000,SMMaDF2nBiLse6,C03re6182,3324676205
lasmt.cat,Google Workspace,Google Workspace for Education Fundamentals,30 de noviembre de 2021,Activa,Free Plan,-,0,2000000,SazMdzxG6UY4UJ,C02mcg1sf,3350726177
lesciencies.cat,Google Workspace,Google Workspace for Education Fundamentals,22 de noviembre de 2021,Activa,Free Plan,-,0,2000000,SzBE8Tkpifd35R,C014s7b3r,3326088869
lesfontsescola.cat,Google Workspace,Google Workspace for Education Fundamentals,22 de noviembre de 2021,Activa,Free Plan,-,0,2000000,SmVCfcsmVFwnWt,C01aa9jgx,3326058300
lesmoreres.cat,Google Workspace,Google Workspace for Education Fundamentals,15 de diciembre de 2021,Activa,Free Plan,-,0,2000000,Szn1HkOob0ZMmP,C012kd5lg,3395200301
lespruneres.cat,Google Workspace,Google Workspace for Education Fundamentals,16 de diciembre de 2021,Activa,Free Plan,-,0,2000000,StTtCvjAdoGlvk,C02b92wt9,3397845188
llevantidemar.cat,Google Workspace,Google Workspace for Education Fundamentals,22 de noviembre de 2021,Activa,Free Plan,-,0,2000000,SaOU3kFm6kv8ah,C00xuuzxf,3326313238
mariafortuny.cat,Google Workspace,Google Workspace for Education Fundamentals,16 de diciembre de 2021,Activa,Free Plan,-,0,2000000,St0gxSFpn1Ve5j,C00jd0miz,3397504907
martamataescola.cat,-,-,-,-,-,-,0,0,SMHx6VXffDKDZC,C01p6bxbp,-
martipolsantfeliu.cat,Google Workspace,Google Workspace for Education Fundamentals,9 de diciembre de 2021,Activa,Free Plan,-,0,2000000,SPhEZ4L2WIZ3hq,C02syvdea,3378302809
martipous.cat,-,-,-,-,-,-,0,0,SZqrMMrWglatBr,C01bojn3f,-
masrampinyo.cat,Google Workspace,Google Workspace for Education Fundamentals,1 de diciembre de 2021,Activa,Free Plan,-,0,2000000,SVMjeg89PXFQQi,C0122m2lv,3354849114
menendezpidal.cat,Google Workspace,Google Workspace for Education Fundamentals,22 de noviembre de 2021,Activa,Free Plan,-,0,2000000,SHRiyNKpecVgrD,C04i4h9l0,3326200735
mercerodoredabcn.org,Google Workspace,Google Workspace for Education Fundamentals,17 de noviembre de 2020,Activa,Free Plan,-,0,2000000,SS2JsFUbK8aGh9,C021qmu1k,2183157917
mestresm.cat,Google Workspace,Google Workspace for Education Fundamentals,22 de noviembre de 2021,Activa,Free Plan,-,0,2000000,S7elbsB1Nuhe3t,C03map2hw,3326200048
mitjacosta.cat,Google Workspace,Google Workspace for Education Fundamentals,23 de noviembre de 2021,Activa,Free Plan,-,0,2000000,SClKiznIhMEITE,C0313l5ke,3329056420
mmpol.cat,Google Workspace,Google Workspace for Education Fundamentals,19 de enero de 2021,Activa,Free Plan,-,0,2000000,SzYSVIRfXYudrv,C013tsqea,2391632542
mmpol.net,Google Workspace,Google Workspace for Education Fundamentals,24 de noviembre de 2021,Activa,Free Plan,-,0,2000000,SmDrgepAuSWVlj,C02t37tzo,3332719051
mogent.cat,Google Workspace,Google Workspace for Education Fundamentals,22 de noviembre de 2021,Activa,Free Plan,-,0,2000000,SlGuzM1rf3t5C5,C02w3hjlo,3325972605
montbou.cat,Google Workspace,Google Workspace for Education Fundamentals,11 de enero de 2022,Activa,Free Plan,-,0,2000000,S0u607bvnPCAdW,C02prk2fj,3464461016
montserratvayreda.net,Google Workspace,Google Workspace for Education Fundamentals,24 de noviembre de 2021,Activa,Free Plan,-,0,2000000,SRMOCpFH1XeULX,C02iniztg,3332730308
mxirgu.cat,Google Workspace,Google Workspace for Education Fundamentals,22 de noviembre de 2021,Activa,Free Plan,-,0,2000000,SENIbH06K4Ae4V,C03dsqyvt,3325741549
pallach.cat,Google Workspace,Google Workspace for Education Fundamentals,22 de noviembre de 2021,Activa,Free Plan,-,0,2000000,SiYXxX0IGxoCHI,C021q3wg0,3325747899
palm.cat,Google Workspace,Google Workspace for Education Fundamentals,17 de noviembre de 2020,Activa,Free Plan,-,0,2000000,SdjphNVoSZs1yy,C023w8rd6,2182509819
patrocini.cat,Google Workspace,Google Workspace for Education Fundamentals,24 de noviembre de 2021,Activa,Free Plan,-,0,2000000,S39wIX65UG0e1j,C02hae9ke,3333016272
pepacolomer.es,Google Workspace,Google Workspace for Education Fundamentals,29 de noviembre de 2021,Activa,Free Plan,-,0,2000000,SLMAUEf7Tpffah,C04f2rv8w,3345527024
pereanton.cat,Google Workspace,Google Workspace for Education Fundamentals,24 de noviembre de 2021,Activa,Free Plan,-,0,2000000,SniJ09EUav9AnP,C02ft3gkj,3332919577
pereiv.cat,-,-,-,-,-,-,0,0,SHd50FWzZXtF7m,C02804c9f,-
perelliscart.cat,Google Workspace,Google Workspace for Education Fundamentals,22 de noviembre de 2021,Activa,Free Plan,-,0,2000000,Sc12Q2uUh1ieyq,C0349reu7,3325924415
pereviver.cat,Google Workspace,Google Workspace for Education Fundamentals,1 de diciembre de 2021,Activa,Free Plan,-,0,2000000,Syi7KPIDMtjmEG,C03l8as47,3351475469
pfangles.cat,Google Workspace,Google Workspace for Education Fundamentals,22 de noviembre de 2021,Activa,Free Plan,-,0,2000000,SwAfNzDwoAKadK,C02xxiltd,3325998343
pilarmestres.cat,Google Workspace,Google Workspace for Education Fundamentals,29 de noviembre de 2021,Activa,Free Plan,-,0,2000000,S4sFAVUZk3Woa3,C02wbdbhr,3345370091
pladegirona.cat,Google Workspace,Google Workspace for Education Fundamentals,22 de noviembre de 2021,Activa,Free Plan,-,0,2000000,SjQ8b9b1lz4TbZ,C02a9b2x7,3325793265
plafarreras.net,-,-,-,-,-,-,0,0,SlCrBEkJKJph8l,C02ue2msf,-
polvora.cat,Google Workspace,Google Workspace for Education Fundamentals,23 de noviembre de 2021,Activa,Free Plan,-,0,2000000,SH9M4kzpUWYZFo,C01148vhs,3329493709
pompeufabrallanca.cat,Google Workspace,Google Workspace for Education Fundamentals,22 de noviembre de 2021,Activa,Free Plan,-,0,2000000,SYxtHkc9rJA6Aa,C04j6smwu,3326009634
pompeufabrareus.com,Google Workspace,Google Workspace for Education Fundamentals,22 de noviembre de 2021,Activa,Free Plan,-,0,2000000,SHdzOPZrmCx1Mi,C032pfqjy,3325830298
pompeufabravng.com,Google Workspace,Google Workspace for Education Fundamentals,1 de diciembre de 2021,Activa,Free Plan,-,0,2000000,SdXrjjO1nZ2lAy,C03edd1gy,3351761850
ponentterrassa.cat,Google Workspace,Google Workspace for Education Fundamentals,22 de noviembre de 2021,Activa,Free Plan,-,0,2000000,SoEogNcBgNHrHh,C02c3h9pl,3326165530
pont-trencat.cat,Google Workspace,Google Workspace for Education Fundamentals,23 de noviembre de 2021,Activa,Free Plan,-,0,2000000,SUZPODK6o6oXzm,C02480x9s,3329169361
ports-algars.cat,Google Workspace,Google Workspace for Education Fundamentals,22 de noviembre de 2021,Activa,Free Plan,-,0,2000000,SVEywg8nbZxumw,C03ffgt5o,3324605642
practiquestgn.cat,Google Workspace,Google Workspace for Education Fundamentals,23 de noviembre de 2021,Activa,Free Plan,-,0,2000000,S7XRaMoa8erv4H,C03nd7klx,3329007960
princepdeviana.cat,Google Workspace,Google Workspace for Education Fundamentals,22 de noviembre de 2021,Activa,Free Plan,-,0,2000000,SqkUYF5yefiz6P,C02d4ah87,3325396513
